A2AP	AACT	ACTC1	AFAM	ANGT	ANT3	APOA1	APOA2	APOA4	APOE	APOL1	APOM	B2M	C1QA	C1S	C2	C4BPA	C6	C8A	C8B	C8G	C9	CADH5	CAH1	CAMP	CD5L	CFD	CFH	CFI	CLU	CP	CRP	CST3	F13A	FA12	FA9	FETUA	FETUB	FN1	GSN	HBA2	IGFBP3	ITIH2	KNG1	LG3BP	MMP7	PEDF	PLG	PLTP	PON1	PON3	PRDX2	PRG4	PROC	PROS	Q5JVE8	REN	SERPINA4	SERPINA5	SERPINC1	SHBG	SPARC	TNC	TTR	VTN
-1.5678294748801163	0.1404949798195211	-0.9337857002006833	0.5950870261431946	-0.9939279180202326	-0.48559243319028084	1.7950448228401468	-0.4776155455006569	0.32216945616128073	-0.09768332022492479	-2.48880855634607	-0.25157749525923356	-1.5181119155037268	-1.2699515108953336	-0.6613517571206273	-3.279924116962897	-0.4877978953329243	-0.6799090714082393	-0.6547569993355568	0.05298748153742508	0.1173951206956846	0.151935850722011	-1.8003891481785332	-1.9570025067279555	-4.582412103766384	0.3278076791159554	2.270285483727787	-0.32995238163670804	-1.3566907608971188	0.41553336230094484	-0.8277531365953805	-1.0098959557000697	-1.816782721114609	-4.674178157812465	0.4986173866694462	-3.824763629097466	-2.934069679189113	-0.185882112692276	1.9806869334834127	0.7072309985521738	-1.9134674971318786	-1.5155610572562646	-0.06692989792298316	-0.28609508094752367	-0.534977766039201	-5.5557814355268365	-0.40391762486932903	0.6125743262010644	-2.5505177446396385	-3.6408045409436776	-0.5373525108828263	-3.1324074829151756	0.04709605213483688	-1.101883583764211	-1.414700238680053	-1.645647941283899	-0.8769659593598537	-1.815240463932837	-2.821257494383203	-1.2515785903977978	-1.1133896112665105	-5.0442576915565445	-2.056713164045551	5.7790624588542965	-1.2595319282481645
-1.807616299962168	-0.9024167237831698	-0.9076013542394513	0.37987608235500286	-1.6951037123398536	-0.8710986008683128	1.3512642816647649	-1.0278790837360765	-0.5428554522978236	-0.5820240054827474	-2.4628607715923123	-0.773496848647333	-1.6648212645981808	-2.0374993106659907	-1.1834828040839374	-4.20225448299765	-0.26664592006475785	-0.924120486932033	-0.8198764789054362	-0.6762497649718298	-0.5084183248589708	-0.4725603015147732	-2.205525548566432	-2.424208496069314	-4.739338885185371	-0.7668829920586029	1.0273855550161575	-0.5149871845141972	-1.4154681040470236	0.21955914239469684	-1.1622031147921073	-1.9965446987618458	-2.170345145974495	-4.698385411848986	0.47989648940752666	-2.716130491437112	-2.701179117788589	0.151311999110291	1.3420814774554295	0.43221221514110053	-3.074589431024908	-0.9536216870235897	-0.23765874493137223	-0.8410006716382955	-0.5573710836390147	-5.477087909982841	-0.4154610889704945	0.4426481093494894	-2.8642437056738297	-2.5008941977081554	-2.3885904077201374	-3.131032589684281	-0.6100205865592794	-1.4601768210513637	-0.2189833597436278	-0.8023976378736281	-0.6908350457649038	-1.8548988923982213	-2.972263472869845	-1.0951298951880137	-2.4671334429537195	-4.319317494500908	-3.0147234639975298	5.629687161036328	-1.3169347520106132
-1.9058562236521575	0.14024659099906275	-1.585720851444845	0.49030681068738163	-1.9503621831587978	-0.6939764915971394	2.37721902995799	-1.3812563043160904	-1.0640967281707148	-0.7015505851411634	-2.148704997555321	-0.2972247763051327	-1.8324969390513113	-2.027383947238869	-1.3444791732043464	-3.550931849274295	-0.29942254824567954	-0.6964416989731019	-0.5664879899374698	0.1842113808040283	0.07920794187441897	0.05918323054184392	-2.903189939246472	-2.5533314130109344	-5.006260416808677	-1.3758217185163202	2.1006482214974143	-0.296329735381817	-1.431891948721048	0.22004643493580922	-0.9959002303308787	-2.558620470673041	-2.052022161620512	-4.64947893223549	0.16812584530643343	-3.0689913798490416	-3.04710025560174	-0.7302157377511033	1.4361845269496576	0.003872696905376084	-2.7278246720445267	-0.5902027032328342	0.20127802829448252	-0.31580080257046833	-0.6085707179404423	-5.668948816918603	-0.6420533035750069	0.6986272824390619	-2.745926969037922	-2.5622227335559367	-0.7921966070638339	-3.372718072351833	1.3299698631238646	-1.1121951888784158	-0.49117445333565496	-1.1190183443772705	-1.3307637050065113	-1.7690724513177802	-3.098620859607594	-1.6536384290601127	-2.476350208034004	-5.039010536082112	-2.6204293398942218	5.477428150085677	-1.4887554136736567
-1.5838868604186804	0.47933879936200263	0.1787964931697766	1.3276099711776157	-1.9000977867335644	-0.8313440180019096	2.4715773343634857	-0.4343046447833444	-0.1702746223256772	-0.3832288950953968	-1.8888488371491179	-0.19594642493919726	-2.642246675587057	-1.8025297996527025	-1.1022980556685802	-3.081172085604442	0.031567259659165764	-0.3336573218375833	-0.49197308882227614	0.3208252816137348	0.26326593561460515	0.1412840264625814	-1.792075841113995	-2.832425059968002	-4.2554928877242375	-0.6115075195491089	1.7905637718298109	-0.267985550260864	-1.0678546801940756	0.40250051041399837	-0.8220335399257697	0.3469305423601168	-2.6943019247993827	-5.005044000984853	-0.6093210585520485	-2.2835341425585547	-3.0939132928319495	0.12208914389787316	2.2442162679342523	1.0438323869215163	-3.532929330786331	-0.5134462848905295	0.1905986745696471	-0.38513837941935725	-0.22559898996311348	-5.156588691673264	-0.06880814526726584	0.9334096214833754	-1.8193195494295895	-3.406522806046981	-0.3857087539558246	-4.168264304734236	0.1383323660660554	-1.0188879475330357	4.7283821524550084e-4	-0.7818304318711485	-0.13676524777371282	-1.1004637285340986	-2.612146661004905	-1.308772819547763	-2.611025999730316	-3.6667507901038148	-2.7569754998441924	5.792293782626842	-1.1040441370671814
-1.223047614406327	-0.19406389668630247	-1.1158170092667332	1.183561936055843	-1.2025470665851155	-0.21772520187599478	2.2078510421493207	-0.13024209932000397	-0.7965245853575709	0.8921716570633275	-1.8019642322570766	0.6600863209421034	-3.2688149767631134	-1.6370251533963556	-0.8492951146956864	-3.371235006865243	-0.36933598757768726	-0.8800789840840344	-0.3240150227539643	0.42851711726313496	0.21619706967072438	-0.9313265133784357	-1.796890991319287	-1.172886365683492	-4.2887307607469385	-0.22578845212796167	0.8330985913829762	-0.5612575305863241	-1.665522334195132	0.38477896342740536	-1.1038824906262337	-4.892582213019898	-3.2184670931500055	-4.832896760529771	0.6310317676066213	-2.966850406652038	-1.7714819588338702	0.6089260521034979	1.2166798946534643	0.7182277066339204	-2.131760637984962	-0.06013886849152093	0.47719101799898594	-0.19961840699787137	-0.7255061426381351	-5.875097506990778	-0.727362353609397	0.9947302455060472	-2.39201550093095	-2.328309551667121	0.39553318086508277	-1.4293848180771431	-0.49220497485956327	-2.043787189892872	-0.246201005606044	-0.8201476174408403	1.0641208178695625	-1.517971622272823	-2.502200415153002	-1.3150379958416984	-2.2283694907661986	-4.065536023285944	-2.422188341082898	5.8596192225312915	-1.102393813615207
-1.6579110563064618	0.041147348114131975	-0.4597530616049086	0.12846815464319758	-1.330696946468279	-0.7474116896918724	1.8788466928881995	-0.7610562141900769	0.22379873705416586	-0.6744538919202567	-2.3089407695822213	0.2325773320184784	-2.276005638970689	-2.0825409264856303	-1.0304542513876496	-3.6929013809191567	-0.7724543774108339	-1.0013907516140672	-0.839124786441842	-0.12324515777132616	0.01886209694037369	-0.2919669875385309	-2.832034944057718	-2.1382702078514404	-3.641453477825721	-1.2738053439395374	1.6522279055355056	-0.729387179041555	-1.7019693991655327	0.11606514401375335	-1.0481423012398408	-2.623139763493121	-2.533906258015508	-5.11368934578097	0.6869329128075584	-3.622953767336632	-3.155528686762476	0.27684769604619563	1.2709751451631606	0.5925766743439269	-2.5022798454771777	-0.7503779592262767	-0.1955472739508034	-0.26544723641425794	-0.6707525097166949	-6.043877577360155	-0.37898795185274914	0.7015225736757049	-2.364610405302399	-2.9558452763686196	-0.6605771130834107	-2.032022802035942	-0.9184924634814882	-1.7674847054448275	-1.0948264163926062	-1.822454925148682	0.20837638263945177	-1.4084997821573373	-2.7978302095486822	-1.3264550791201222	-2.7921608472306074	-4.3292401581894	-2.806501138538986	5.873766026367105	-1.6914161938663679
-1.260524847585504	-0.08610754716568621	0.0606307945627062	1.8539256111593727	-1.080532909186111	-1.0446021473550697	2.247591581234096	0.38589374473049437	0.3896022272450296	0.2740123869655676	-1.2603594889353749	0.06569945795821218	-2.5125197745624415	-1.188743526594303	-0.689659972932214	-2.966204433594371	0.7125819355123478	-0.5826462013486255	0.04382400491898117	0.5837131259944116	0.8566709872777585	0.08457636924116008	-1.8673683566954407	-0.7803544116489355	-4.015805756656036	-1.2159250926495515	1.1577469642166227	0.17944633702534432	-0.5202175364936075	0.5387323041112709	-0.9880512685569084	1.0300471173476788	-2.715213080058235	-4.807653465160617	0.6119350373307274	-2.4737164332760178	-2.1211503742916333	0.6935056361098054	1.9929135756219496	0.5248168153991656	-1.6561926716409137	-0.466504602472468	0.07964527194871071	0.25993232209251466	2.2754250266890916	-4.957705257674364	0.46460499666691685	1.1885881354824492	-3.0326107126329567	-2.7209262597623556	0.35184789284361134	-1.6122871982113547	0.47449642498211764	-1.4353124386284475	0.1109594086839936	-0.7387532252411965	-0.010953650212032952	-1.497403597229137	-2.4422424822440223	-1.526538218090549	-2.8444476568542942	-2.6057706451431586	-3.0934466710104784	5.890880749274799	-0.5779830787705761
-1.459723348390238	-0.003985628508487219	-1.8415910429086728	1.7056486310174543	-1.1136145032598666	-0.3703617820299779	2.6547919837905583	0.11518701796175561	-0.22472204793878614	-0.09115187971888561	-1.7698243770655067	-0.3202433956936748	-2.7410398927874335	-1.1401942112999395	-0.7890309562690564	-3.0184492513692147	-0.11995088270179526	-1.1214065784460359	-0.4533986660925896	-0.03315895705771781	0.26262664380976514	-0.5129689502505699	-1.9215154149020643	-0.26912947441902574	-5.618002546353453	-2.41722397815966	0.518809323663897	-0.03997980105109385	-1.0939887366280021	0.559714859060836	-0.9909919726219113	-4.494464278985083	-3.229096714236291	-5.397696257102256	0.7954129131485818	-2.815398312926557	-2.386585553482406	0.9295145930910931	1.957613291289702	0.4868028870479602	-1.0981198809904826	-0.5169201450314238	0.4584936875857215	-0.07404515592313349	1.045911405751516	-4.767697473511754	-0.4080185268641759	0.8611158211714219	-2.1943691580958262	-3.034242588559828	0.15433522184826073	-0.7513305650990948	-0.16701506358609236	-1.6902051247939667	0.07272127977531333	-0.7013635217543621	-1.1778727440961052	-1.3472327871200573	-2.429187228010941	-1.208644304004291	-2.1189359271449617	-4.478422427663673	-2.858897247729202	6.014509400993925	-0.8078178877423746
-1.3808956374278099	0.1665795753599746	1.8652147567973325	0.8680857119742817	-1.062734507202028	-0.7321668321210919	2.9864335831145667	-0.5160631072995716	-0.9562270175176603	0.660122775516689	-1.1813893628062535	0.604861091124576	-2.9679430166265113	-1.770641854028178	-0.9466294704911469	-3.0967186297087634	0.4827578299211906	-0.32472357305464783	-0.24697513112994418	0.4321979982809728	0.378347384016715	-0.10868181454375592	-2.2936762434409053	-1.3933735790827373	-2.740621932718973	0.014568379124494798	1.0973016690750275	-0.3656941382308494	-1.1730040276460787	0.5219185742727672	-0.4992182844845881	-0.4233664480166355	-3.097275052137372	-5.408216022741996	0.3425580946626068	-2.417180903132868	-3.173238300798896	-0.12693576714203086	1.948322468082072	0.11281088392497333	-1.4875640601743219	0.09906197494637962	-0.03127646314268801	0.03944833284318412	1.186046141037388	-5.9847667181401425	-0.5633943205883302	0.8367856889795643	-1.3823944243746062	-1.9425110810875494	0.6234200269732479	-1.811209768968416	0.31326354774706505	-0.7952230212654272	0.23997725834141057	-0.5256420880399947	0.9873728270713213	-1.2266047969473257	-2.135447169250874	-1.0076186140781118	-2.078225999657828	-2.1946175755582296	-3.278836044203856	5.685592529429523	-1.6499824667583174
-1.5620644641806898	0.3914859683943775	-3.162240275517666	1.7216333520098366	-1.109293674308784	-0.5419134157221722	2.9231843317657757	0.5111812136626648	-0.17418764017425425	0.42684161541689797	-1.2312268547021177	1.0721894066930862	-3.5373660251006784	-1.7093199302784767	-1.0835784308247352	-3.1753706346628046	-0.07357396136105128	-0.9364639311911441	-0.4178494621987181	0.4666718480165548	0.31350578456741707	-0.8450397597004099	-1.9908217124958965	-1.5403577203023346	-3.1436358950296417	-1.4270036139179312	0.8229387138167781	-0.22944978669887864	-1.4109921956172728	0.23870337277209977	-1.0173577211020508	-5.444447175782616	-3.3288817391670062	-4.855979089292149	1.4292195133106964	-2.5269287625359893	-2.2300467094664373	0.21086918778112043	1.1236733260032563	0.7662655689176501	-2.370866790551197	-0.38308310488209396	0.3189225481030774	0.444638036421969	-0.26071637343107157	-5.279500655093284	-0.5708105599156182	0.6098697438441544	-1.447138462663377	-1.9273693038479855	0.6365405682174607	-2.2989708226698555	0.13828844905687665	-1.941198726666618	-0.11553118119554819	-0.6591329428113876	1.2667209083804343	-0.9732668341281087	-2.088637217190073	-1.395121942999176	-2.2496334754741376	-4.872896374064864	-2.6602317965852786	6.13473845983296	-1.3725991002485067
-1.5336115062187485	0.7225186913019683	-0.8904545461233992	0.8061121033830649	-1.2828272315658142	-0.915836991489983	2.1049612893290504	0.46392976372936373	-0.21436253260998525	0.9761200123602772	-1.3051310527341367	0.5308713914629509	-2.66105433243123	-1.481654743525694	-0.8665258433608536	-3.3295280655786614	-0.6708909957427249	-0.5138513835004194	-0.2926484678773	1.0097486882562923	0.3336543072352181	0.06968294040801773	-2.4206554574973445	-1.7118166715298753	-5.545793128658851	-0.8571971475491359	1.271479886755573	-0.30097862609122145	-1.2304818690374608	0.7442442003951516	-1.153646397630578	-3.282940043744681	-3.025465682052349	-5.2660228143139145	0.1923876980753603	-3.4479572576163773	-2.4544914149955566	0.10997288499218395	2.3486832300708307	0.1711181055303237	-3.0769683242369434	0.24456759530890396	-0.34370260481329623	0.2164653295062736	0.5401478501325607	-5.502633530445237	-0.64171363727444	0.6004663182240847	-2.1079451667415676	-1.992843909942543	0.29586049839874057	-2.5657145696175134	-0.002335806964252017	-1.4081164377323467	-0.15222256295086165	-0.7620918105229729	0.6503070479114682	-1.401623351804011	-2.22721401849795	-1.4913600028904899	-0.9786969053392344	-4.900142636485615	-2.283585302746638	5.8370510047232695	-1.9431664923078407
